NIF,Postal Code_x,Occupation,Marital Status,Date of Birth,Education Status,Chlamydia,Gonorrhea,Syphilis,Postal Code_y,Earnings
810101002,2241,Adm-clerical,Divorced,02/07/1971,13,False,False,False,2241,<=50K
810101002,2241,Adm-clerical,Divorced,02/07/1965,9,False,False,False,2241,<=50K
748308925,1575,Exec-managerial,Married-civ-spouse,06/07/1953,14,False,False,False,1575,>50K
748308925,1575,Exec-managerial,Married-civ-spouse,20/06/1999,10,False,False,False,1575,<=50K
854004600,2751,Prof-specialty,Never-married,04/02/2010,14,False,False,False,2751,>50K
854004600,2751,Prof-specialty,Never-married,25/10/1953,14,False,False,False,2751,>50K
854004600,2751,Prof-specialty,Never-married,07/08/1969,13,False,False,False,2751,>50K
734029032,1117,Protective-serv,Married-civ-spouse,13/11/1978,13,False,False,False,1117,>50K
966013905,1294,Exec-managerial,Married-civ-spouse,07/04/1974,14,False,False,False,1294,>50K
966013905,1294,Exec-managerial,Married-civ-spouse,29/04/1993,13,True,False,False,1294,<=50K
857702726,1607,Exec-managerial,Never-married,22/03/1987,10,False,False,False,1607,<=50K
857702726,1607,Exec-managerial,Never-married,05/02/1961,14,False,False,False,1607,>50K
822542533,1436,Craft-repair,Never-married,25/11/1969,10,False,False,False,1436,<=50K
822542533,1436,Craft-repair,Never-married,07/11/1994,10,False,False,False,1436,<=50K
822542533,1436,Craft-repair,Never-married,06/01/2001,4,False,False,False,1436,<=50K
870262379,2146,Protective-serv,Married-civ-spouse,29/05/1953,9,False,False,False,2146,>50K
916375817,2662,Exec-managerial,Never-married,28/10/1997,9,False,False,False,2662,<=50K
916375817,2662,Exec-managerial,Never-married,26/12/2008,14,False,False,False,2662,>50K
916375817,2662,Exec-managerial,Never-married,06/07/1952,13,False,False,False,2662,>50K
916375817,2662,Exec-managerial,Never-married,07/03/1975,10,False,False,False,2662,<=50K
916375817,2662,Exec-managerial,Never-married,18/10/1954,9,False,False,False,2662,<=50K
916375817,2662,Exec-managerial,Never-married,10/11/1982,9,False,False,False,2662,>50K
751752823,1527,Other-service,Married-civ-spouse,11/10/1996,9,False,False,False,1527,>50K
968615979,1166,Other-service,Never-married,14/05/1987,9,False,False,False,1166,<=50K
968615979,1166,Other-service,Never-married,25/06/1956,12,False,False,False,1166,<=50K
968615979,1166,Other-service,Never-married,08/09/2011,9,False,False,False,1166,<=50K
918704759,2324,Farming-fishing,Never-married,02/08/2009,10,False,False,False,2324,<=50K
983425671,2394,Sales,Married-civ-spouse,21/09/2008,12,False,False,False,2394,<=50K
983425671,2394,Sales,Married-civ-spouse,27/07/2012,13,False,False,False,2394,<=50K
983425671,2394,Sales,Married-civ-spouse,24/08/1977,6,False,False,False,2394,<=50K
758296993,1807,Exec-managerial,Married-civ-spouse,02/05/1994,16,False,False,False,1807,>50K
758296993,1807,Exec-managerial,Married-civ-spouse,17/11/1999,10,False,False,False,1807,>50K
806555404,1963,Machine-op-inspct,Never-married,03/04/1986,9,False,False,False,1963,<=50K
806555404,1963,Machine-op-inspct,Never-married,15/04/2003,9,False,False,False,1963,<=50K
806555404,1963,Machine-op-inspct,Never-married,14/06/1979,9,False,False,False,1963,>50K
810492409,2485,Machine-op-inspct,Married-civ-spouse,25/06/1983,10,False,False,False,2485,<=50K
810492409,2485,Machine-op-inspct,Married-civ-spouse,20/09/1995,9,False,False,False,2485,<=50K
810492409,2485,Machine-op-inspct,Married-civ-spouse,23/05/1968,9,False,False,False,2485,<=50K
836298552,2006,Other-service,Widowed,05/12/1960,4,False,False,False,2006,<=50K
992249500,1157,Tech-support,Never-married,30/11/1981,13,False,False,False,1157,<=50K
992249500,1157,Tech-support,Never-married,15/07/1994,13,False,False,False,1157,<=50K
977511399,2540,Adm-clerical,Married-civ-spouse,03/06/2003,9,False,False,False,2540,<=50K
977511399,2540,Adm-clerical,Married-civ-spouse,30/01/2007,9,False,False,False,2540,<=50K
977511399,2540,Adm-clerical,Married-civ-spouse,11/07/1963,10,False,False,False,2540,>50K
824173332,1113,Farming-fishing,Married-civ-spouse,12/01/1963,9,False,False,False,1113,>50K
894340841,2365,Other-service,Never-married,08/06/2006,9,False,False,False,2365,<=50K
894340841,2365,Other-service,Never-married,29/10/1962,10,False,False,False,2365,<=50K
894340841,2365,Other-service,Never-married,26/12/1995,11,False,False,False,2365,<=50K
894340841,2365,Other-service,Never-married,18/07/1990,10,False,False,False,2365,<=50K
823093227,2225,Craft-repair,Married-civ-spouse,13/05/1990,11,False,False,False,2225,<=50K
823093227,2225,Craft-repair,Married-civ-spouse,08/09/1981,9,False,False,False,2225,>50K
823093227,2225,Craft-repair,Married-civ-spouse,26/12/1996,9,False,False,False,2225,<=50K
879335082,1624,Sales,Married-civ-spouse,26/05/2004,9,False,False,False,1624,>50K
879335082,1624,Sales,Married-civ-spouse,23/02/1974,9,False,False,False,1624,>50K
879335082,1624,Sales,Married-civ-spouse,21/07/2008,12,False,False,False,1624,<=50K
879335082,1624,Sales,Married-civ-spouse,19/07/1955,14,False,False,False,1624,>50K
747624853,2313,Prof-specialty,Never-married,21/09/1998,10,False,False,False,2313,<=50K
747624853,2313,Prof-specialty,Never-married,05/09/1987,13,False,False,False,2313,<=50K
747624853,2313,Prof-specialty,Never-married,16/08/2004,13,False,False,False,2313,<=50K
952973712,1674,Transport-moving,Never-married,21/11/1982,13,False,False,False,1674,<=50K
952973712,1674,Transport-moving,Never-married,21/12/1998,13,False,False,False,1674,<=50K
798259475,2440,Other-service,Never-married,13/06/1999,13,False,False,False,2440,<=50K
798259475,2440,Other-service,Never-married,30/08/2004,4,False,False,False,2440,<=50K
732305235,1959,Craft-repair,Married-civ-spouse,10/10/2003,10,False,False,False,1959,<=50K
732305235,1959,Craft-repair,Married-civ-spouse,06/11/1956,9,False,False,False,1959,<=50K
732305235,1959,Craft-repair,Married-civ-spouse,20/05/1994,9,False,False,False,1959,<=50K
710078595,1230,Craft-repair,Never-married,18/05/1963,12,False,False,False,1230,<=50K
789331580,2135,Prof-specialty,Never-married,31/12/2003,12,False,False,False,2135,<=50K
905318503,2473,Exec-managerial,Married-civ-spouse,17/04/2007,10,False,False,False,2473,<=50K
905318503,2473,Exec-managerial,Married-civ-spouse,31/07/1985,13,False,False,False,2473,>50K
905318503,2473,Exec-managerial,Married-civ-spouse,18/08/1989,10,False,False,False,2473,>50K
905318503,2473,Exec-managerial,Married-civ-spouse,18/05/1980,9,False,False,False,2473,<=50K
905318503,2473,Exec-managerial,Married-civ-spouse,16/11/1953,13,False,False,False,2473,>50K
789302065,1678,Transport-moving,Married-civ-spouse,22/01/1974,9,False,False,False,1678,<=50K
789302065,1678,Transport-moving,Married-civ-spouse,22/01/1974,9,False,False,False,1678,<=50K
789302065,1678,Transport-moving,Married-civ-spouse,29/07/1965,9,False,False,False,1678,>50K
953766926,1490,Machine-op-inspct,Never-married,14/02/1954,10,True,False,False,1490,<=50K
949356858,1355,Adm-clerical,Never-married,21/12/2002,13,False,True,False,1355,<=50K
902672765,1022,Prof-specialty,Divorced,15/04/1951,13,False,False,False,1022,>50K
902672765,1022,Prof-specialty,Divorced,09/06/1960,11,False,False,False,1022,<=50K
902672765,1022,Prof-specialty,Divorced,23/02/1953,14,False,False,False,1022,>50K
902672765,1022,Prof-specialty,Divorced,08/01/1983,14,False,False,False,1022,<=50K
902672765,1022,Prof-specialty,Divorced,30/09/1952,15,False,False,False,1022,>50K
902672765,1022,Prof-specialty,Divorced,12/01/1971,16,True,False,False,1022,>50K
948281165,2764,Sales,Never-married,26/03/1969,11,False,False,False,2764,<=50K
948281165,2764,Sales,Never-married,29/10/1957,10,False,False,False,2764,<=50K
948281165,2764,Sales,Never-married,05/03/1990,5,True,False,False,2764,<=50K
948281165,2764,Sales,Never-married,22/04/1985,13,False,False,False,2764,>50K
879959234,2255,Exec-managerial,Married-civ-spouse,10/05/1999,9,False,False,False,2255,<=50K
879959234,2255,Exec-managerial,Married-civ-spouse,05/01/1991,13,False,False,False,2255,<=50K
879959234,2255,Exec-managerial,Married-civ-spouse,13/03/1973,11,False,False,True,2255,>50K
875325727,1696,Craft-repair,Married-civ-spouse,10/03/1976,6,False,False,False,1696,>50K
875325727,1696,Craft-repair,Married-civ-spouse,27/03/2010,13,False,False,False,1696,>50K
875325727,1696,Craft-repair,Married-civ-spouse,23/04/1975,9,False,False,False,1696,>50K
893758232,2251,Sales,Never-married,18/11/1978,13,False,False,False,2251,>50K
893758232,2251,Sales,Never-married,22/12/1978,4,False,False,False,2251,>50K
750728870,1827,Prof-specialty,Married-civ-spouse,06/08/1952,13,False,False,False,1827,>50K
750728870,1827,Prof-specialty,Married-civ-spouse,16/11/1973,14,False,False,False,1827,<=50K
750728870,1827,Prof-specialty,Married-civ-spouse,27/05/1967,10,False,False,False,1827,<=50K
780698147,1346,Adm-clerical,Married-civ-spouse,21/04/2007,9,False,False,False,1346,<=50K
780698147,1346,Adm-clerical,Married-civ-spouse,07/02/1992,9,False,False,False,1346,<=50K
744607320,1153,Sales,Married-civ-spouse,09/01/2009,10,False,False,False,1153,<=50K
744607320,1153,Sales,Married-civ-spouse,09/01/2009,10,False,False,False,1153,<=50K
744607320,1153,Sales,Married-civ-spouse,22/11/1969,10,False,False,False,1153,<=50K
735176143,1688,Sales,Separated,28/07/1979,10,False,False,False,1688,>50K
735176143,1688,Sales,Separated,24/08/2003,13,False,False,False,1688,<=50K
735176143,1688,Sales,Separated,23/09/1953,9,False,False,False,1688,<=50K
748164728,2691,Prof-specialty,Married-civ-spouse,22/05/1980,15,False,False,False,2691,>50K
748164728,2691,Prof-specialty,Married-civ-spouse,23/04/1981,15,False,False,False,2691,>50K
748164728,2691,Prof-specialty,Married-civ-spouse,29/06/1971,12,False,False,False,2691,<=50K
989276592,2707,Adm-clerical,Married-civ-spouse,22/07/2000,10,False,False,False,2707,<=50K
989276592,2707,Adm-clerical,Married-civ-spouse,12/07/1974,8,False,False,False,2707,<=50K
785764217,1538,Sales,Never-married,19/05/1968,13,False,False,False,1538,<=50K
785764217,1538,Sales,Never-married,23/05/1963,14,False,False,False,1538,<=50K
836261697,2691,Prof-specialty,Never-married,22/05/1980,15,False,False,False,2691,>50K
836261697,2691,Prof-specialty,Never-married,23/04/1981,15,False,False,False,2691,>50K
836261697,2691,Prof-specialty,Never-married,29/06/1971,12,False,False,False,2691,<=50K
793505322,1165,Exec-managerial,Married-civ-spouse,21/09/1950,13,False,False,False,1165,>50K
793505322,1165,Exec-managerial,Married-civ-spouse,18/05/1985,9,False,False,False,1165,<=50K
793505322,1165,Exec-managerial,Married-civ-spouse,06/03/1974,10,False,False,False,1165,>50K
793505322,1165,Exec-managerial,Married-civ-spouse,26/03/1997,9,False,False,False,1165,<=50K
823776498,1897,Exec-managerial,Married-civ-spouse,19/06/1995,14,False,False,False,1897,<=50K
823776498,1897,Exec-managerial,Married-civ-spouse,17/01/1985,11,False,False,False,1897,>50K
963993964,2076,Machine-op-inspct,Never-married,29/06/1973,10,False,False,False,2076,<=50K
923261750,1111,Adm-clerical,Divorced,25/07/1962,9,False,False,False,1111,>50K
923261750,1111,Adm-clerical,Divorced,17/10/1981,10,False,False,False,1111,<=50K
923261750,1111,Adm-clerical,Divorced,13/09/1955,9,False,False,False,1111,<=50K
713256216,2186,Exec-managerial,Married-civ-spouse,02/06/1964,10,False,False,False,2186,>50K
701256932,1766,Farming-fishing,Never-married,04/04/2006,14,False,False,False,1766,<=50K
758107714,1333,Prof-specialty,Never-married,10/05/1957,9,False,False,False,1333,<=50K
758107714,1333,Prof-specialty,Never-married,21/09/1998,10,False,False,False,1333,<=50K
758107714,1333,Prof-specialty,Never-married,09/09/1989,13,False,False,False,1333,>50K
881933552,2602,Adm-clerical,Married-civ-spouse,28/09/1961,9,False,False,False,2602,<=50K
881933552,2602,Adm-clerical,Married-civ-spouse,05/12/1967,10,False,False,False,2602,<=50K
881933552,2602,Adm-clerical,Married-civ-spouse,22/11/1986,10,False,False,False,2602,>50K
881933552,2602,Adm-clerical,Married-civ-spouse,09/06/1968,9,False,True,False,2602,<=50K
810987751,2312,Prof-specialty,Married-civ-spouse,24/11/2008,9,False,False,False,2312,>50K
810987751,2312,Prof-specialty,Married-civ-spouse,30/09/1975,9,False,False,False,2312,>50K
885380890,1096,Machine-op-inspct,Never-married,21/02/2010,9,False,False,False,1096,<=50K
885380890,1096,Machine-op-inspct,Never-married,06/03/1951,7,False,False,False,1096,<=50K
885380890,1096,Machine-op-inspct,Never-married,20/01/1987,8,False,False,False,1096,<=50K
961942496,2252,Sales,Married-civ-spouse,12/02/1987,10,False,False,False,2252,<=50K
961942496,2252,Sales,Married-civ-spouse,01/10/1999,10,False,False,False,2252,<=50K
961942496,2252,Sales,Married-civ-spouse,02/07/1991,13,False,False,False,2252,>50K
782777927,1868,Other-service,Never-married,24/10/1987,7,False,False,False,1868,<=50K
782777927,1868,Other-service,Never-married,21/08/1956,13,False,False,False,1868,<=50K
980997476,1266,Machine-op-inspct,Married-civ-spouse,20/01/1959,9,False,False,False,1266,>50K
980997476,1266,Machine-op-inspct,Married-civ-spouse,30/09/2005,10,False,False,False,1266,<=50K
872445026,1183,Prof-specialty,Married-civ-spouse,24/01/1989,12,False,False,False,1183,<=50K
872445026,1183,Prof-specialty,Married-civ-spouse,08/10/1978,14,False,False,False,1183,<=50K
872445026,1183,Prof-specialty,Married-civ-spouse,13/08/2010,10,False,False,False,1183,<=50K
872445026,1183,Prof-specialty,Married-civ-spouse,21/02/1985,12,False,False,False,1183,>50K
787527543,2722,Handlers-cleaners,Never-married,28/01/2010,10,False,False,False,2722,<=50K
787527543,2722,Handlers-cleaners,Never-married,24/09/1955,9,False,False,False,2722,<=50K
787527543,2722,Handlers-cleaners,Never-married,01/05/1954,8,False,False,False,2722,<=50K
704900948,1923,,Never-married,29/01/1954,10,False,False,False,1923,<=50K
704900948,1923,,Never-married,05/01/1981,10,False,True,False,1923,<=50K
704746366,1693,Sales,Married-civ-spouse,31/07/1958,13,False,False,False,1693,>50K
894239060,1666,,Divorced,30/06/2010,4,False,False,False,1666,<=50K
894239060,1666,,Divorced,25/05/1971,9,False,False,False,1666,<=50K
773367925,2013,Craft-repair,Married-civ-spouse,06/09/2010,9,False,False,False,2013,<=50K
773367925,2013,Craft-repair,Married-civ-spouse,01/09/1986,10,False,False,False,2013,>50K
773367925,2013,Craft-repair,Married-civ-spouse,18/05/1997,13,False,False,False,2013,<=50K
773367925,2013,Craft-repair,Married-civ-spouse,22/02/1992,11,False,False,False,2013,<=50K
773367925,2013,Craft-repair,Married-civ-spouse,20/04/1987,9,False,False,False,2013,>50K
960812346,1291,Exec-managerial,Married-civ-spouse,10/12/2011,13,False,False,False,1291,>50K
960812346,1291,Exec-managerial,Married-civ-spouse,01/09/1974,13,False,False,False,1291,<=50K
960812346,1291,Exec-managerial,Married-civ-spouse,28/08/2004,10,False,False,False,1291,<=50K
960812346,1291,Exec-managerial,Married-civ-spouse,14/08/1987,14,False,False,False,1291,>50K
960812346,1291,Exec-managerial,Married-civ-spouse,31/07/1961,13,False,False,False,1291,>50K
845134717,1995,Prof-specialty,Married-civ-spouse,13/11/1990,13,False,False,False,1995,<=50K
845134717,1995,Prof-specialty,Married-civ-spouse,27/04/1974,13,False,False,False,1995,<=50K
845134717,1995,Prof-specialty,Married-civ-spouse,27/01/1956,13,False,False,False,1995,>50K
845134717,1995,Prof-specialty,Married-civ-spouse,25/11/2004,13,False,False,False,1995,>50K
889312829,2367,Other-service,Married-civ-spouse,25/12/1959,10,False,False,False,2367,<=50K
889312829,2367,Other-service,Married-civ-spouse,11/06/2012,10,False,False,False,2367,<=50K
889312829,2367,Other-service,Married-civ-spouse,27/10/2001,9,False,False,False,2367,<=50K
889312829,2367,Other-service,Married-civ-spouse,25/06/1980,9,False,False,False,2367,<=50K
792768423,1178,Craft-repair,Married-civ-spouse,16/04/1975,9,False,False,False,1178,<=50K
792768423,1178,Craft-repair,Married-civ-spouse,01/12/1964,6,False,False,False,1178,<=50K
792768423,1178,Craft-repair,Married-civ-spouse,12/01/1971,9,False,False,False,1178,<=50K
997693967,1752,Prof-specialty,Never-married,31/10/1970,13,False,False,False,1752,>50K
997693967,1752,Prof-specialty,Never-married,06/02/1985,13,False,False,False,1752,<=50K
997693967,1752,Prof-specialty,Never-married,16/08/2004,13,False,False,False,1752,<=50K
997693967,1752,Prof-specialty,Never-married,05/11/1977,13,False,False,False,1752,<=50K
997693967,1752,Prof-specialty,Never-married,14/05/1995,13,False,False,False,1752,<=50K
845143067,1320,Craft-repair,Married-civ-spouse,21/01/1977,10,False,False,False,1320,<=50K
948532027,2125,Adm-clerical,Separated,26/11/1952,12,False,False,False,2125,<=50K
948532027,2125,Adm-clerical,Separated,28/12/2003,13,True,False,False,2125,<=50K
905383062,1080,Handlers-cleaners,Never-married,18/10/1959,8,True,False,False,1080,<=50K
821654232,2629,Machine-op-inspct,Never-married,23/06/1967,9,False,False,False,2629,<=50K
821654232,2629,Machine-op-inspct,Never-married,24/02/1956,9,False,False,False,2629,<=50K
821654232,2629,Machine-op-inspct,Never-married,11/06/2008,10,False,False,False,2629,<=50K
853051264,1301,Other-service,Never-married,19/05/1992,9,False,False,False,1301,<=50K
853051264,1301,Other-service,Never-married,09/10/1956,7,False,False,False,1301,<=50K
853051264,1301,Other-service,Never-married,26/02/2009,10,False,False,False,1301,<=50K
831122103,2611,Exec-managerial,Married-civ-spouse,16/08/1966,10,False,False,False,2611,<=50K
831122103,2611,Exec-managerial,Married-civ-spouse,29/06/1968,9,False,False,False,2611,>50K
831122103,2611,Exec-managerial,Married-civ-spouse,14/05/1989,10,False,False,False,2611,<=50K
831122103,2611,Exec-managerial,Married-civ-spouse,28/10/2005,10,False,False,False,2611,<=50K
944599637,1633,Sales,Never-married,23/03/1957,9,False,False,False,1633,>50K
944599637,1633,Sales,Never-married,27/06/2004,13,False,False,False,1633,<=50K
944599637,1633,Sales,Never-married,11/05/1981,10,False,False,False,1633,>50K
997060807,1270,Transport-moving,Divorced,20/12/1960,15,False,False,False,1270,>50K
997060807,1270,Transport-moving,Divorced,18/05/1990,10,True,False,False,1270,<=50K
713419616,2364,Sales,Never-married,31/07/2009,13,False,False,False,2364,<=50K
713419616,2364,Sales,Never-married,26/12/1993,13,True,False,False,2364,<=50K
893547076,2471,Craft-repair,Married-civ-spouse,20/05/1957,9,False,False,False,2471,>50K
823673603,2232,Sales,Married-civ-spouse,17/02/1954,14,False,False,False,2232,>50K
823673603,2232,Sales,Married-civ-spouse,20/03/1971,13,False,False,False,2232,>50K
793111398,2548,Exec-managerial,Never-married,14/06/1982,14,False,False,False,2548,>50K
793111398,2548,Exec-managerial,Never-married,20/08/1955,13,False,False,False,2548,>50K
793111398,2548,Exec-managerial,Never-married,24/04/1954,13,False,False,False,2548,<=50K
840750915,1962,Prof-specialty,Never-married,10/10/2002,14,False,False,False,1962,>50K
733220514,1062,Exec-managerial,Married-civ-spouse,10/12/1990,13,False,False,False,1062,<=50K
733220514,1062,Exec-managerial,Married-civ-spouse,10/12/1990,13,False,False,False,1062,<=50K
733220514,1062,Exec-managerial,Married-civ-spouse,13/10/1978,9,False,False,False,1062,<=50K
733220514,1062,Exec-managerial,Married-civ-spouse,01/09/1995,8,True,False,False,1062,>50K
833156961,1761,Sales,Married-civ-spouse,27/04/1990,12,False,False,False,1761,<=50K
833156961,1761,Sales,Married-civ-spouse,08/11/1983,9,False,False,False,1761,>50K
833156961,1761,Sales,Married-civ-spouse,20/07/1967,9,False,False,False,1761,>50K
833156961,1761,Sales,Married-civ-spouse,20/07/1967,9,False,False,False,1761,>50K
978630073,2172,Other-service,Never-married,10/10/1986,10,False,False,False,2172,<=50K
978630073,2172,Other-service,Never-married,09/08/1952,9,False,False,False,2172,<=50K
748588810,1616,Exec-managerial,Married-civ-spouse,12/08/2001,13,False,False,False,1616,>50K
748588810,1616,Exec-managerial,Married-civ-spouse,05/05/1987,9,False,False,False,1616,>50K
748588810,1616,Exec-managerial,Married-civ-spouse,22/10/1979,16,False,False,False,1616,>50K
773365499,1140,Exec-managerial,Married-civ-spouse,07/07/2000,13,False,False,False,1140,>50K
773365499,1140,Exec-managerial,Married-civ-spouse,13/08/1983,13,False,False,False,1140,<=50K
773365499,1140,Exec-managerial,Married-civ-spouse,13/08/1983,13,False,False,False,1140,<=50K
910951311,2162,Exec-managerial,Never-married,04/05/1988,13,False,False,False,2162,>50K
957305201,2222,Craft-repair,Married-civ-spouse,01/10/1982,9,False,False,False,2222,<=50K
957305201,2222,Craft-repair,Married-civ-spouse,25/07/1976,9,False,False,False,2222,<=50K
957305201,2222,Craft-repair,Married-civ-spouse,19/08/1994,9,False,False,False,2222,>50K
957305201,2222,Craft-repair,Married-civ-spouse,07/10/2003,9,False,False,False,2222,<=50K
957305201,2222,Craft-repair,Married-civ-spouse,09/08/1958,6,False,False,False,2222,<=50K
958550513,1269,Exec-managerial,Married-civ-spouse,27/07/1958,9,False,True,False,1269,<=50K
811235934,1336,Transport-moving,Married-civ-spouse,01/09/1978,9,False,False,False,1336,>50K
811235934,1336,Transport-moving,Married-civ-spouse,16/12/2000,11,False,False,False,1336,<=50K
811235934,1336,Transport-moving,Married-civ-spouse,15/10/2010,9,False,False,False,1336,>50K
742859954,2618,Craft-repair,Married-civ-spouse,19/03/1954,10,False,False,False,2618,>50K
742859954,2618,Craft-repair,Married-civ-spouse,11/04/1982,13,False,False,False,2618,<=50K
742859954,2618,Craft-repair,Married-civ-spouse,03/09/1977,9,False,False,False,2618,<=50K
742859954,2618,Craft-repair,Married-civ-spouse,14/05/2006,10,False,False,False,2618,<=50K
742859954,2618,Craft-repair,Married-civ-spouse,23/11/1984,10,False,False,False,2618,<=50K
834444196,2353,Handlers-cleaners,Married-civ-spouse,21/07/1990,12,False,False,False,2353,<=50K
805078096,1318,Machine-op-inspct,Married-civ-spouse,14/12/1994,12,False,False,False,1318,<=50K
805078096,1318,Machine-op-inspct,Married-civ-spouse,11/01/2003,9,False,False,False,1318,>50K
821630363,1820,Sales,Divorced,15/09/1986,10,False,False,False,1820,<=50K
821630363,1820,Sales,Divorced,20/09/1963,9,False,False,False,1820,<=50K
821630363,1820,Sales,Divorced,11/11/1969,9,False,False,False,1820,>50K
932078133,1832,Handlers-cleaners,Never-married,14/11/1954,10,False,False,False,1832,<=50K
932078133,1832,Handlers-cleaners,Never-married,15/04/2003,9,False,False,False,1832,<=50K
971494562,2367,Prof-specialty,Widowed,10/02/1984,14,False,False,False,2367,>50K
971494562,2367,Prof-specialty,Widowed,15/07/1968,14,False,False,False,2367,>50K
781848063,2393,Other-service,Separated,09/04/1974,9,False,False,False,2393,<=50K
781848063,2393,Other-service,Separated,09/10/1985,9,False,False,False,2393,<=50K
742736472,1343,Handlers-cleaners,Married-civ-spouse,03/10/1993,7,False,False,False,1343,<=50K
911080359,1610,Sales,Married-civ-spouse,09/06/2001,6,False,False,False,1610,<=50K
911080359,1610,Sales,Married-civ-spouse,04/08/1972,13,False,False,False,1610,<=50K
911080359,1610,Sales,Married-civ-spouse,23/11/1955,9,False,False,False,1610,>50K
911080359,1610,Sales,Married-civ-spouse,27/05/2005,13,False,False,False,1610,>50K
985427128,1694,Exec-managerial,Married-civ-spouse,10/03/1991,13,False,False,False,1694,>50K
982587913,1151,Prof-specialty,Married-civ-spouse,01/01/1981,15,False,False,False,1151,>50K
982587913,1151,Prof-specialty,Married-civ-spouse,19/11/2010,13,False,False,False,1151,<=50K
982587913,1151,Prof-specialty,Married-civ-spouse,05/06/1976,10,True,False,False,1151,>50K
982587913,1151,Prof-specialty,Married-civ-spouse,05/04/1975,15,False,False,False,1151,>50K
793479995,1820,Exec-managerial,Married-civ-spouse,22/09/2005,11,False,False,False,1820,<=50K
865725407,2445,Craft-repair,Married-civ-spouse,28/10/1981,11,False,False,False,2445,>50K
865725407,2445,Craft-repair,Married-civ-spouse,10/09/1967,9,False,False,False,2445,>50K
865725407,2445,Craft-repair,Married-civ-spouse,08/02/1973,5,False,False,False,2445,>50K
731547518,1022,Craft-repair,Married-civ-spouse,18/10/1981,10,False,False,False,1022,>50K
731547518,1022,Craft-repair,Married-civ-spouse,22/01/1986,10,False,False,False,1022,>50K
748183860,2048,,Never-married,26/04/1977,9,False,False,False,2048,<=50K
748183860,2048,,Never-married,14/06/1979,6,False,False,False,2048,<=50K
810243039,1624,Exec-managerial,Divorced,24/05/1996,10,False,False,False,1624,<=50K
723629782,1941,Machine-op-inspct,Separated,25/04/1957,10,False,False,False,1941,<=50K
870146908,2288,Adm-clerical,Married-civ-spouse,05/11/2008,10,False,False,False,2288,>50K
870146908,2288,Adm-clerical,Married-civ-spouse,23/06/1992,13,False,False,False,2288,<=50K
870146908,2288,Adm-clerical,Married-civ-spouse,15/09/1965,7,False,False,False,2288,<=50K
870146908,2288,Adm-clerical,Married-civ-spouse,11/12/1955,10,False,False,False,2288,<=50K
870146908,2288,Adm-clerical,Married-civ-spouse,16/07/1965,10,False,False,False,2288,>50K
870146908,2288,Adm-clerical,Married-civ-spouse,17/02/2006,10,False,False,False,2288,<=50K
919393544,2617,Handlers-cleaners,Married-civ-spouse,01/12/2001,9,False,False,False,2617,>50K
919393544,2617,Handlers-cleaners,Married-civ-spouse,26/04/1991,9,False,False,False,2617,<=50K
888282588,2741,Exec-managerial,Divorced,29/07/2004,13,False,False,False,2741,>50K
734806213,1681,Exec-managerial,Never-married,19/02/1971,10,False,False,False,1681,<=50K
734806213,1681,Exec-managerial,Never-married,27/10/1994,13,False,False,False,1681,>50K
734806213,1681,Exec-managerial,Never-married,26/12/1989,14,False,False,False,1681,<=50K
865216331,2017,Exec-managerial,Married-civ-spouse,12/08/1959,14,False,False,False,2017,>50K
865216331,2017,Exec-managerial,Married-civ-spouse,19/06/1995,12,False,False,False,2017,<=50K
865216331,2017,Exec-managerial,Married-civ-spouse,12/12/1950,13,False,False,False,2017,>50K
865216331,2017,Exec-managerial,Married-civ-spouse,09/07/1969,9,True,False,False,2017,<=50K
765161611,1467,Sales,Married-civ-spouse,10/01/2006,10,False,False,False,1467,<=50K
765161611,1467,Sales,Married-civ-spouse,05/02/1967,14,False,False,False,1467,>50K
974968812,1346,Handlers-cleaners,Married-spouse-absent,05/01/1963,9,False,False,False,1346,<=50K
754324201,1269,Craft-repair,Married-civ-spouse,13/10/2003,9,False,False,False,1269,<=50K
754324201,1269,Craft-repair,Married-civ-spouse,01/01/2006,9,False,False,False,1269,<=50K
754324201,1269,Craft-repair,Married-civ-spouse,14/11/1956,9,False,False,False,1269,<=50K
754324201,1269,Craft-repair,Married-civ-spouse,24/07/2000,9,False,False,False,1269,<=50K
928565655,1762,Sales,Married-civ-spouse,24/08/1958,9,False,False,False,1762,<=50K
928565655,1762,Sales,Married-civ-spouse,12/07/1984,15,False,False,False,1762,>50K
928565655,1762,Sales,Married-civ-spouse,26/01/1972,10,False,False,False,1762,>50K
928565655,1762,Sales,Married-civ-spouse,14/08/1992,3,False,True,False,1762,>50K
923072141,2022,Transport-moving,Divorced,30/09/1984,9,False,False,False,2022,<=50K
923072141,2022,Transport-moving,Divorced,26/09/1998,9,False,False,False,2022,>50K
923072141,2022,Transport-moving,Divorced,28/12/2001,10,False,False,False,2022,<=50K
913803638,1737,Exec-managerial,Married-civ-spouse,05/02/1986,9,False,False,False,1737,<=50K
913803638,1737,Exec-managerial,Married-civ-spouse,02/11/1989,13,False,False,False,1737,>50K
913803638,1737,Exec-managerial,Married-civ-spouse,27/06/2010,7,False,False,False,1737,<=50K
913803638,1737,Exec-managerial,Married-civ-spouse,12/01/1954,9,False,False,False,1737,>50K
913803638,1737,Exec-managerial,Married-civ-spouse,29/01/2001,13,True,False,False,1737,>50K
